ID	Name	Type	Line	Value
258	Stop56_Route2	1	2	-1
259	Stop70_Route3	1	3	-1
260	Stop80_Route3	1	3	-1
261	Stop6_Route3	1	3	-1
262	Stop88_Route3	1	3	-1
263	Stop68_Route3	1	3	-1
264	Stop26_Route3	1	3	-1
265	Stop34_Route3	1	3	-1
266	Stop41_Route3	1	3	-1
267	Stop48_Route3	1	3	-1
268	Stop44_Route3	1	3	-1
269	Stop10_Route3	1	3	-1
270	Stop65_Route3	1	3	-1
271	Stop56_Route3	1	3	-1
272	Stop72_Route3	1	3	-1
273	Stop73_Route3	1	3	-1
274	Stop74_Route3	1	3	-1
275	Stop73_Route4	1	4	-1
276	Stop46_Route4	1	4	-1
277	Stop64_Route4	1	4	-1
278	Stop49_Route4	1	4	-1
279	Stop101_Route4	1	4	-1
280	Stop72_Route4	1	4	-1
281	Stop73_Route5	1	5	-1
282	Stop46_Route5	1	5	-1
283	Stop64_Route5	1	5	-1
284	Stop49_Route5	1	5	-1
285	Stop101_Route5	1	5	-1
286	Stop72_Route5	1	5	-1
287	Stop73_Route6	1	6	-1
288	Stop86_Route6	1	6	-1
289	Stop5_Route6	1	6	-1
290	Stop102_Route6	1	6	-1
291	Stop72_Route6	1	6	-1
292	Stop73_Route7	1	7	-1
293	Stop86_Route7	1	7	-1
294	Stop5_Route7	1	7	-1
295	Stop103_Route7	1	7	-1
296	Stop72_Route7	1	7	-1
297	Stop73_Route8	1	8	-1
298	Stop57_Route8	1	8	-1
299	Stop82_Route8	1	8	-1
300	Stop55_Route8	1	8	-1
301	Stop104_Route8	1	8	-1
302	Stop72_Route8	1	8	-1
303	Stop73_Route9	1	9	-1
304	Stop57_Route9	1	9	-1
305	Stop82_Route9	1	9	-1
306	Stop55_Route9	1	9	-1
307	Stop104_Route9	1	9	-1
308	Stop72_Route9	1	9	-1
309	Stop73_Route10	1	10	-1
310	Stop57_Route10	1	10	-1
311	Stop82_Route10	1	10	-1
312	Stop55_Route10	1	10	-1
313	Stop105_Route10	1	10	-1
314	Stop72_Route10	1	10	-1
315	Stop73_Route11	1	11	-1
316	Stop46_Route11	1	11	-1
317	Stop64_Route11	1	11	-1
318	Stop49_Route11	1	11	-1
319	Stop106_Route11	1	11	-1
320	Stop72_Route11	1	11	-1
321	Stop107_Route12	1	12	-1
322	Stop80_Route12	1	12	-1
323	Stop6_Route12	1	12	-1
324	Stop79_Route12	1	12	-1
325	Stop15_Route12	1	12	-1
326	Stop9_Route12	1	12	-1
327	Stop14_Route12	1	12	-1
328	Stop19_Route12	1	12	-1
329	Stop58_Route12	1	12	-1
330	Stop65_Route12	1	12	-1
331	Stop56_Route12	1	12	-1
332	Stop72_Route12	1	12	-1
333	Stop73_Route12	1	12	-1
334	Stop46_Route12	1	12	-1
335	Stop64_Route12	1	12	-1
336	Stop1_Route12	1	12	-1
337	Stop99_Route12	1	12	-1
338	Stop108_Route12	1	12	-1
339	Stop74_Route12	1	12	-1
340	Stop109_Route13	1	13	-1
341	Stop91_Route13	1	13	-1
342	Stop29_Route13	1	13	-1
343	Stop7_Route13	1	13	-1
344	Stop1_Route13	1	13	-1
345	Stop64_Route13	1	13	-1
346	Stop46_Route13	1	13	-1
347	Stop72_Route13	1	13	-1
348	Stop73_Route13	1	13	-1
349	Stop74_Route13	1	13	-1
350	Stop10_Route13	1	13	-1
351	Stop44_Route13	1	13	-1
352	Stop35_Route13	1	13	-1
353	Stop62_Route13	1	13	-1
354	Stop37_Route13	1	13	-1
355	Stop42_Route13	1	13	-1
356	Stop78_Route13	1	13	-1
357	Stop77_Route13	1	13	-1
358	Stop110_Route13	1	13	-1
359	Stop65_Route13	1	13	-1
360	Stop56_Route13	1	13	-1
361	Stop0_Route13	1	13	-1
362	Stop73_Route14	1	14	-1
363	Stop74_Route14	1	14	-1
364	Stop10_Route14	1	14	-1
365	Stop44_Route14	1	14	-1
366	Stop45_Route14	1	14	-1
367	Stop63_Route14	1	14	-1
368	Stop12_Route14	1	14	-1
369	Stop51_Route14	1	14	-1
370	Stop47_Route14	1	14	-1
371	Stop111_Route14	1	14	-1
372	Stop92_Route14	1	14	-1
373	Stop65_Route14	1	14	-1
374	Stop56_Route14	1	14	-1
375	Stop72_Route14	1	14	-1
376	Stop73_Route15	1	15	-1
377	Stop74_Route15	1	15	-1
378	Stop58_Route15	1	15	-1
379	Stop61_Route15	1	15	-1
380	Stop93_Route15	1	15	-1
381	Stop39_Route15	1	15	-1
382	Stop45_Route15	1	15	-1
383	Stop63_Route15	1	15	-1
384	Stop12_Route15	1	15	-1
385	Stop51_Route15	1	15	-1
386	Stop47_Route15	1	15	-1
387	Stop111_Route15	1	15	-1
388	Stop92_Route15	1	15	-1
389	Stop65_Route15	1	15	-1
390	Stop56_Route15	1	15	-1
391	Stop72_Route15	1	15	-1
392	Stop91_Route16	1	16	-1
393	Stop55_Route16	1	16	-1
394	Stop82_Route16	1	16	-1
395	Stop57_Route16	1	16	-1
396	Stop72_Route16	1	16	-1
397	Stop73_Route16	1	16	-1
398	Stop74_Route16	1	16	-1
399	Stop58_Route16	1	16	-1
400	Stop61_Route16	1	16	-1
401	Stop93_Route16	1	16	-1
402	Stop39_Route16	1	16	-1
403	Stop45_Route16	1	16	-1
404	Stop63_Route16	1	16	-1
405	Stop12_Route16	1	16	-1
406	Stop51_Route16	1	16	-1
407	Stop47_Route16	1	16	-1
408	Stop111_Route16	1	16	-1
409	Stop92_Route16	1	16	-1
410	Stop65_Route16	1	16	-1
411	Stop56_Route16	1	16	-1
412	Stop73_Route17	1	17	-1
413	Stop74_Route17	1	17	-1
414	Stop58_Route17	1	17	-1
415	Stop61_Route17	1	17	-1
416	Stop93_Route17	1	17	-1
417	Stop39_Route17	1	17	-1
418	Stop45_Route17	1	17	-1
419	Stop63_Route17	1	17	-1
420	Stop12_Route17	1	17	-1
421	Stop97_Route17	1	17	-1
422	Stop4_Route17	1	17	-1
423	Stop67_Route17	1	17	-1
424	Stop20_Route17	1	17	-1
425	Stop94_Route17	1	17	-1
426	Stop112_Route17	1	17	-1
427	Stop92_Route17	1	17	-1
428	Stop65_Route17	1	17	-1
429	Stop56_Route17	1	17	-1
430	Stop72_Route17	1	17	-1
431	Stop73_Route18	1	18	-1
432	Stop86_Route18	1	18	-1
433	Stop5_Route18	1	18	-1
434	Stop113_Route18	1	18	-1
435	Stop72_Route18	1	18	-1
436	Stop73_Route19	1	19	-1
437	Stop46_Route19	1	19	-1
438	Stop30_Route19	1	19	-1
439	Stop43_Route19	1	19	-1
440	Stop114_Route19	1	19	-1
441	Stop72_Route19	1	19	-1
442	Stop73_Route20	1	20	-1
443	Stop46_Route20	1	20	-1
444	Stop30_Route20	1	20	-1
445	Stop43_Route20	1	20	-1
446	Stop115_Route20	1	20	-1
447	Stop72_Route20	1	20	-1
448	Stop116_Route21	1	21	-1
449	Stop5_Route21	1	21	-1
450	Stop86_Route21	1	21	-1
451	Stop72_Route21	1	21	-1
452	Stop73_Route21	1	21	-1
453	Stop46_Route21	1	21	-1
454	Stop24_Route21	1	21	-1
455	Stop62_Route21	1	21	-1
456	Stop35_Route21	1	21	-1
457	Stop71_Route21	1	21	-1
458	Stop117_Route21	1	21	-1
459	Stop117_Route22	1	22	-1
460	Stop71_Route22	1	22	-1
461	Stop35_Route22	1	22	-1
462	Stop62_Route22	1	22	-1
463	Stop24_Route22	1	22	-1
464	Stop46_Route22	1	22	-1
465	Stop72_Route22	1	22	-1
466	Stop73_Route22	1	22	-1
467	Stop86_Route22	1	22	-1
468	Stop5_Route22	1	22	-1
469	Stop118_Route22	1	22	-1
470	Stop73_Route23	1	23	-1
471	Stop46_Route23	1	23	-1
472	Stop30_Route23	1	23	-1
473	Stop43_Route23	1	23	-1
474	Stop119_Route23	1	23	-1
475	Stop72_Route23	1	23	-1
476	0_0.0	2	-1	5180
477	1_1.0	2	-1	9960
478	2_2.0	2	-1	11450
479	3_3.0	2	-1	18040
480	4_4.0	2	-1	12060
481	5_5.0	2	-1	7820
482	6_6.0	2	-1	8630
483	7_7.0	2	-1	6720
484	8_8.0	2	-1	19010
485	9_9.0	2	-1	16540
486	10_10.0	2	-1	22810
487	11_11.0	2	-1	14180
488	12_12.0	2	-1	18160
489	13_13.0	2	-1	10250
490	14_14.0	2	-1	8620
491	15_15.0	2	-1	8950
492	16_16.0	2	-1	5370
493	17_17.0	2	-1	7200
494	18_18.0	2	-1	27160
495	19_19.0	2	-1	12850
496	20_20.0	2	-1	11080
497	21_21.0	2	-1	25210
498	22_22.0	2	-1	4950
499	23_23.0	2	-1	5460
500	24_24.0	2	-1	25260
501	25_25.0	2	-1	15010
502	26_26.0	2	-1	11250
503	27_27.0	2	-1	11600
504	28_28.0	2	-1	6960
505	29_29.0	2	-1	2910
506	30_30.0	2	-1	29550
507	31_31.0	2	-1	8460
508	32_32.0	2	-1	12460
509	33_33.0	2	-1	9440
510	34_34.0	2	-1	11460
511	35_35.0	2	-1	8700
512	36_36.0	2	-1	11670
513	37_37.0	2	-1	22770
514	38_38.0	2	-1	3400
515	39_39.0	2	-1	16810
516	40_40.0	2	-1	20390
517	41_41.0	2	-1	5860
518	42_42.0	2	-1	16330
519	43_43.0	2	-1	22010
520	44_44.0	2	-1	8460
521	45_45.0	2	-1	14070
522	46_46.0	2	-1	5200
523	47_47.0	2	-1	14840
524	48_48.0	2	-1	10370
525	49_49.0	2	-1	5360
526	50_50.0	2	-1	22200
527	51_51.0	2	-1	11600
528	52_52.0	2	-1	30350
529	53_53.0	2	-1	23170
530	54_54.0	2	-1	4960
531	55_55.0	2	-1	10960
532	56_56.0	2	-1	11130
533	57_57.0	2	-1	3830
534	58_58.0	2	-1	15310
535	59_59.0	2	-1	14630
536	60_60.0	2	-1	10410
537	61_61.0	2	-1	14700
538	62_62.0	2	-1	16700
539	63_63.0	2	-1	17650
540	64_64.0	2	-1	3760
541	65_65.0	2	-1	14240
542	66_66.0	2	-1	15100
543	67_67.0	2	-1	11000
544	68_68.0	2	-1	16330
545	69_69.0	2	-1	13560
546	70_70.0	2	-1	9940
547	71_71.0	2	-1	20520
548	72_72.0	2	-1	6580
549	73_73.0	2	-1	5140
550	74_74.0	2	-1	7320
551	75_75.0	2	-1	6830
552	76_76.0	2	-1	25460
553	77_77.0	2	-1	4830
554	78_78.0	2	-1	2250
555	79_79.0	2	-1	8210
556	80_80.0	2	-1	2200
557	81_81.0	2	-1	7950
558	82_82.0	2	-1	2570
559	83_83.0	2	-1	19980
560	84_84.0	2	-1	7260
561	85_85.0	2	-1	15420
562	86_86.0	2	-1	3450
563	87_87.0	2	-1	4130
564	88_88.0	2	-1	15830
565	89_89.0	2	-1	5430
566	90_90.0	2	-1	22400
567	91_91.0	2	-1	1290
568	92_92.0	2	-1	19690
569	93_93.0	2	-1	29710
570	94_94.0	2	-1	13380
571	95_95.0	2	-1	26250
572	96_96.0	2	-1	20730
573	97_97.0	2	-1	8360
574	98_98.0	2	-1	32570
575	99_99.0	2	-1	8840
576	100_100.0	2	-1	26370
577	Wiersma-van der Hulst Huisartsen	3	-1	2
578	Huisartspraktijk Vreehof – Backes & Dekker	3	-1	2
579	Huisartsenpraktijk Cazander	3	-1	2
580	Huisartsenpraktijk op 11	3	-1	3
581	Huisartspraktijk Bevrijdingsplein	3	-1	2
582	Huisartsencentrum Leiden, Huisartsenpraktijk R.A. van Randeraat	3	-1	1
583	Jonkers en Otten, huisartsenzorg	3	-1	2
584	Huisartsenpraktijk W.E. Schrader	3	-1	1
585	Zuiderpraktijk	3	-1	3
586	Huisartsenpraktijk Minken	3	-1	4
587	Huisartsenpraktijk Roomburgh	3	-1	4
588	De Singel Huisartsen, Praktijk Sanders	3	-1	2
589	Huisartsencentrum Leiden, Huisartsenpraktijk Bloem en Van Berkel	3	-1	2
590	Huisartsenpraktijk Zwaan	3	-1	1
591	Huisartsenpraktijk Meskers	3	-1	2
592	Huisartsencentrum Leiden, Huisartsenpraktijk Boels	3	-1	1
593	Huisartsenpraktijk Stevenshof	3	-1	4
594	Huisartsenpraktijk Pluimgras	3	-1	2
595	Huisartsenpraktijk Piest	3	-1	2
596	Huisartspraktijk A.M. van den Braken	3	-1	3
597	Huisartsenpraktijk Boender	3	-1	1
598	Gezondheidscentrum Vondellaan, Huisartsenpraktijk De Vondel	3	-1	2
599	Huisartsen Centrum Roodenburg	3	-1	3
600	Huisartsen De Laat de Kanterstraat	3	-1	3
601	Huisartsenpraktijk Vernhout	3	-1	2
602	Huisartsenpraktijk 't Joppe	3	-1	4
603	Huisartsenpraktijk Wendel en van Heezik	3	-1	2
604	Huisartspraktijk A. Goslinga	3	-1	1
605	Huisartsenpraktijk Zuidwest	3	-1	2
606	Praktijk Boshuizen	3	-1	2
607	Gezondheidscentrum Merenwijk, Huisartsen	3	-1	6
608	De Singel Huisartsen, Praktijk Weijenborg	3	-1	2
609	Huisartsenpraktijk Prinsenstraat	3	-1	2
610	Huisartsencentrum Leiden, Huisartsenpraktijk Siegman	3	-1	3
611	Huisartsenpraktijk Hortus	3	-1	4
612	Huisartsenpraktijk Vrijheidslaan	3	-1	3
613	Huisartspraktijk J. Lindenhovius	3	-1	2
